Name;Date;Fraktion;Policy_area_1;Policy_area_2;Policy_area_3;Policy_area_4;Policy_area_5;Policy_area_6;Policy_area_7;Yes_party;No_party;Abstain_party;Absent_party;Yes_share;Party_yes;Opposition;Gov_votes;Gov_Yes;Date_new;Week;Month;Quarter;Year;Corona;Corona_dur
Verlängerung des Bundeswehreinsatzes im Libanon (2019-2020);28. Juni 2019;fraktionslos;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  1;  0;  0; 1;1,00000000; 1;TRUE;2;1;2019-06-28;26; 6;2;2019;0;-247
Verlängerung des Bundeswehreinsatzes im Libanon (2019-2020);28. Juni 2019;SPD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA; 93;  0;  0;11;1,00000000; 1;FALSE;2;1;2019-06-28;26; 6;2;2019;0;-247
"Verlängerung des Bundeswehreinsatzes im Mittelmeer (""Sea Guardian"")";21. Februar 2019;AfD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0;172;  0;10;0,00000000; 0;TRUE;2;1;2019-02-21; 8; 2;1;2019;0;-374
"Verlängerung des Bundeswehreinsatzes im Mittelmeer (""Sea Guardian"")";21. Februar 2019;CDU/CSU;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;460;  0;  0;32;1,00000000; 1;FALSE;2;1;2019-02-21; 8; 2;1;2019;0;-374
"Verlängerung des Bundeswehreinsatzes im Mittelmeer (""Sea Guardian"")";21. Februar 2019;DIE GRÜNEN;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0;120;  0;10;0,00000000; 0;TRUE;2;1;2019-02-21; 8; 2;1;2019;0;-374
"Verlängerung des Bundeswehreinsatzes im Mittelmeer (""Sea Guardian"")";21. Februar 2019;DIE LINKE;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0;124;  0; 6;0,00000000; 0;TRUE;2;1;2019-02-21; 8; 2;1;2019;0;-374
"Verlängerung des Bundeswehreinsatzes im Mittelmeer (""Sea Guardian"")";21. Februar 2019;FDP;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;146;  0;  0;14;1,00000000; 1;TRUE;2;1;2019-02-21; 8; 2;1;2019;0;-374
"Verlängerung des Bundeswehreinsatzes im Mittelmeer (""Sea Guardian"")";21. Februar 2019;SPD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;284;  6;  0;12;0,97931034; 1;FALSE;2;1;2019-02-21; 8; 2;1;2019;0;-374
Verlängerung des Bundeswehreinsatzes im Mittelmeer (SEA GUARDIAN 2018/2019);22. März 2018;AfD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0; 80;  0;10;0,00000000; 0;TRUE;2;1;2018-03-22;12; 3;1;2018;0;-710
Verlängerung des Bundeswehreinsatzes im Mittelmeer (SEA GUARDIAN 2018/2019);22. März 2018;CDU/CSU;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;222;  0;  0;24;1,00000000; 1;FALSE;2;1;2018-03-22;12; 3;1;2018;0;-710
Verlängerung des Bundeswehreinsatzes im Mittelmeer (SEA GUARDIAN 2018/2019);22. März 2018;DIE GRÜNEN;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0; 59;  0; 4;0,00000000; 0;TRUE;2;1;2018-03-22;12; 3;1;2018;0;-710
Verlängerung des Bundeswehreinsatzes im Mittelmeer (SEA GUARDIAN 2018/2019);22. März 2018;DIE LINKE;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0; 52;  0;17;0,00000000; 0;TRUE;2;1;2018-03-22;12; 3;1;2018;0;-710
Verlängerung des Bundeswehreinsatzes im Mittelmeer (SEA GUARDIAN 2018/2019);22. März 2018;FDP;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA; 78;  0;  0; 2;1,00000000; 1;TRUE;2;1;2018-03-22;12; 3;1;2018;0;-710
Verlängerung des Bundeswehreinsatzes im Mittelmeer (SEA GUARDIAN 2018/2019);22. März 2018;fraktionslos;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0;  2;  0; 0;0,00000000; 0;TRUE;2;1;2018-03-22;12; 3;1;2018;0;-710
Verlängerung des Bundeswehreinsatzes im Mittelmeer (SEA GUARDIAN 2018/2019);22. März 2018;SPD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;136;  3;  0;13;0,97841727; 1;FALSE;2;1;2018-03-22;12; 3;1;2018;0;-710
Verlängerung des Bundeswehreinsatzes im Südsudan (UNMISS 2017);13. Dezember 2017;AfD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA; 87;  1;  0; 3;0,98863636; 1;TRUE;2;1;2017-12-13;50;12;4;2017;0;-809
Verlängerung des Bundeswehreinsatzes im Südsudan (UNMISS 2017);13. Dezember 2017;CDU/CSU;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;232;  0;  0;14;1,00000000; 1;FALSE;2;1;2017-12-13;50;12;4;2017;0;-809
Verlängerung des Bundeswehreinsatzes im Südsudan (UNMISS 2017);13. Dezember 2017;DIE GRÜNEN;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA; 64;  0;  0; 2;1,00000000; 1;TRUE;2;1;2017-12-13;50;12;4;2017;0;-809
Verlängerung des Bundeswehreinsatzes im Südsudan (UNMISS 2017);13. Dezember 2017;DIE LINKE;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0; 60;  0; 5;0,00000000; 0;TRUE;2;1;2017-12-13;50;12;4;2017;0;-809
Verlängerung des Bundeswehreinsatzes im Südsudan (UNMISS 2017);13. Dezember 2017;FDP;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA; 73;  0;  0; 7;1,00000000; 1;TRUE;2;1;2017-12-13;50;12;4;2017;0;-809
Verlängerung des Bundeswehreinsatzes im Südsudan (UNMISS 2017);13. Dezember 2017;fraktionslos;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0;  0;  0; 2;NA;NA;TRUE;2;1;2017-12-13;50;12;4;2017;0;-809
Verlängerung des Bundeswehreinsatzes im Südsudan (UNMISS 2017);13. Dezember 2017;SPD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;145;  0;  0; 7;1,00000000; 1;FALSE;2;1;2017-12-13;50;12;4;2017;0;-809
Verlängerung des Bundeswehreinsatzes in Darfur (UNAMID 2018/19);22. März 2018;AfD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;154;  2;  0;18;0,98717949; 1;TRUE;2;1;2018-03-22;12; 3;1;2018;0;-710
Verlängerung des Bundeswehreinsatzes in Darfur (UNAMID 2018/19);22. März 2018;CDU/CSU;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;444;  0;  0;48;1,00000000; 1;FALSE;2;1;2018-03-22;12; 3;1;2018;0;-710
Verlängerung des Bundeswehreinsatzes in Darfur (UNAMID 2018/19);22. März 2018;DIE GRÜNEN;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;126;  2;  0; 6;0,98437500; 1;TRUE;2;1;2018-03-22;12; 3;1;2018;0;-710
Verlängerung des Bundeswehreinsatzes in Darfur (UNAMID 2018/19);22. März 2018;DIE LINKE;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0;104;  0;34;0,00000000; 0;TRUE;2;1;2018-03-22;12; 3;1;2018;0;-710
Verlängerung des Bundeswehreinsatzes in Darfur (UNAMID 2018/19);22. März 2018;FDP;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;154;  0;  0; 6;1,00000000; 1;TRUE;2;1;2018-03-22;12; 3;1;2018;0;-710
Verlängerung des Bundeswehreinsatzes in Darfur (UNAMID 2018/19);22. März 2018;SPD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;282;  0;  0;24;1,00000000; 1;FALSE;2;1;2018-03-22;12; 3;1;2018;0;-710
Verlängerung des Bundeswehreinsatzes in Mali (EUTM Mali 2020/2021);29. Mai 2020;AfD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0; 81;  0; 8;0,00000000; 0;TRUE;2;1;2020-05-29;22; 5;2;2020;1;89
Verlängerung des Bundeswehreinsatzes in Mali (EUTM Mali 2020/2021);29. Mai 2020;CDU/CSU;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;230;  0;  0;16;1,00000000; 1;FALSE;2;1;2020-05-29;22; 5;2;2020;1;89
Verlängerung des Bundeswehreinsatzes in Mali (EUTM Mali 2020/2021);29. Mai 2020;DIE GRÜNEN;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0;  5; 48; 7;0,00000000; 0;TRUE;2;1;2020-05-29;22; 5;2;2020;1;89
Verlängerung des Bundeswehreinsatzes in Mali (EUTM Mali 2020/2021);29. Mai 2020;DIE LINKE;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0; 58;  1;10;0,00000000; 0;TRUE;2;1;2020-05-29;22; 5;2;2020;1;89
Verlängerung des Bundeswehreinsatzes in Mali (EUTM Mali 2020/2021);29. Mai 2020;FDP;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA; 70;  1;  1; 8;0,98591549; 1;TRUE;2;1;2020-05-29;22; 5;2;2020;1;89
Verlängerung des Bundeswehreinsatzes in Mali (EUTM Mali 2020/2021);29. Mai 2020;fraktionslos;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0;  2;  0; 4;0,00000000; 0;TRUE;2;1;2020-05-29;22; 5;2;2020;1;89
Verlängerung des Bundeswehreinsatzes in Mali (EUTM Mali 2020/2021);29. Mai 2020;SPD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;137;  2;  1;12;0,98561151; 1;FALSE;2;1;2020-05-29;22; 5;2;2020;1;89
Verlängerung des Bundeswehreinsatzes in Mali (EUTM Mali) 2019/2020;09. Mai 2019;AfD;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;  0; 81;  0; 8;0,00000000; 0;TRUE;2;1;2019-05-09;19; 5;2;2019;0;-297
Verlängerung des Bundeswehreinsatzes in Mali (EUTM Mali) 2019/2020;09. Mai 2019;CDU/CSU;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;228;  0;  0;18;1,00000000; 1;FALSE;2;1;2019-05-09;19; 5;2;2019;0;-297
Verlängerung des Bundeswehreinsatzes in Mali (EUTM Mali) 2019/2020;09. Mai 2019;DIE GRÜNEN;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA; 55;  3;  0; 7;0,94827586; 1;TRUE;2;1;2019-05-09;19; 5;2;2019;0;-297
Verlängerung des Bundeswehreinsatzes in Mali (EUTM Mali) 2019/2020;09. Mai 2019;DIE LINKE;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;  0; 60;  0; 6;0,00000000; 0;TRUE;2;1;2019-05-09;19; 5;2;2019;0;-297
Verlängerung des Bundeswehreinsatzes in Mali (EUTM Mali) 2019/2020;09. Mai 2019;FDP;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA; 73;  0;  0; 7;1,00000000; 1;TRUE;2;1;2019-05-09;19; 5;2;2019;0;-297
Verlängerung des Bundeswehreinsatzes in Mali (EUTM Mali) 2019/2020;09. Mai 2019;SPD;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;132;  2;  0;18;0,98507463; 1;FALSE;2;1;2019-05-09;19; 5;2;2019;0;-297
Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA 2017/2018);12. Dezember 2017;AfD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0; 86;  0; 3;0,00000000; 0;TRUE;2;1;2017-12-12;50;12;4;2017;0;-810
Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA 2017/2018);12. Dezember 2017;CDU/CSU;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;233;  0;  0;13;1,00000000; 1;FALSE;2;1;2017-12-12;50;12;4;2017;0;-810
Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA 2017/2018);12. Dezember 2017;DIE GRÜNEN;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA; 62;  1;  0; 1;0,98412698; 1;TRUE;2;1;2017-12-12;50;12;4;2017;0;-810
Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA 2017/2018);12. Dezember 2017;DIE LINKE;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0; 64;  0; 5;0,00000000; 0;TRUE;2;1;2017-12-12;50;12;4;2017;0;-810
Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA 2017/2018);12. Dezember 2017;FDP;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA; 73;  0;  0; 7;1,00000000; 1;TRUE;2;1;2017-12-12;50;12;4;2017;0;-810
Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA 2017/2018);12. Dezember 2017;fraktionslos;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0;  1;  0; 1;0,00000000; 0;TRUE;2;1;2017-12-12;50;12;4;2017;0;-810
Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA 2017/2018);12. Dezember 2017;SPD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;136;  3;  0;13;0,97841727; 1;FALSE;2;1;2017-12-12;50;12;4;2017;0;-810
Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA 2018/2019);26. April 2018;AfD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0; 82;  0; 7;0,00000000; 0;TRUE;2;1;2018-04-26;17; 4;2;2018;0;-675
Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA 2018/2019);26. April 2018;CDU/CSU;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;228;  0;  0;18;1,00000000; 1;FALSE;2;1;2018-04-26;17; 4;2;2018;0;-675
Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA 2018/2019);26. April 2018;DIE GRÜNEN;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA; 59;  3;  0; 2;0,95161290; 1;TRUE;2;1;2018-04-26;17; 4;2;2018;0;-675
Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA 2018/2019);26. April 2018;DIE LINKE;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0; 63;  0; 6;0,00000000; 0;TRUE;2;1;2018-04-26;17; 4;2;2018;0;-675
Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA 2018/2019);26. April 2018;FDP;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA; 76;  0;  0; 4;1,00000000; 1;TRUE;2;1;2018-04-26;17; 4;2;2018;0;-675
Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA 2018/2019);26. April 2018;fraktionslos;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0;  2;  0; 0;0,00000000; 0;TRUE;2;1;2018-04-26;17; 4;2;2018;0;-675
Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA 2018/2019);26. April 2018;SPD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;133;  3;  0;16;0,97794118; 1;FALSE;2;1;2018-04-26;17; 4;2;2018;0;-675
Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA 2020/2021);29. Mai 2020;AfD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0; 80;  0; 9;0,00000000; 0;TRUE;2;1;2020-05-29;22; 5;2;2020;1;89
Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA 2020/2021);29. Mai 2020;CDU/CSU;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;227;  0;  0;19;1,00000000; 1;FALSE;2;1;2020-05-29;22; 5;2;2020;1;89
Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA 2020/2021);29. Mai 2020;DIE GRÜNEN;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA; 50;  3;  0; 9;0,94339623; 1;TRUE;2;1;2020-05-29;22; 5;2;2020;1;89
Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA 2020/2021);29. Mai 2020;DIE LINKE;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0; 57;  0;11;0,00000000; 0;TRUE;2;1;2020-05-29;22; 5;2;2020;1;89
Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA 2020/2021);29. Mai 2020;FDP;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA; 70;  0;  0; 9;1,00000000; 1;TRUE;2;1;2020-05-29;22; 5;2;2020;1;89
Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA 2020/2021);29. Mai 2020;fraktionslos;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0;  2;  0; 4;0,00000000; 0;TRUE;2;1;2020-05-29;22; 5;2;2020;1;89
Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA 2020/2021);29. Mai 2020;SPD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;138;  2;  0;12;0,98571429; 1;FALSE;2;1;2020-05-29;22; 5;2;2020;1;89
Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA) 2019/2020;09. Mai 2019;AfD;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;  0; 82;  0; 8;0,00000000; 0;TRUE;2;1;2019-05-09;19; 5;2;2019;0;-297
Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA) 2019/2020;09. Mai 2019;CDU/CSU;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;225;  0;  0;21;1,00000000; 1;FALSE;2;1;2019-05-09;19; 5;2;2019;0;-297
Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA) 2019/2020;09. Mai 2019;DIE GRÜNEN;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA; 57;  3;  0; 5;0,95000000; 1;TRUE;2;1;2019-05-09;19; 5;2;2019;0;-297
Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA) 2019/2020;09. Mai 2019;DIE LINKE;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;  0; 59;  0; 6;0,00000000; 0;TRUE;2;1;2019-05-09;19; 5;2;2019;0;-297
Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA) 2019/2020;09. Mai 2019;FDP;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA; 71;  0;  0; 9;1,00000000; 1;TRUE;2;1;2019-05-09;19; 5;2;2019;0;-297
Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA) 2019/2020;09. Mai 2019;SPD;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;131;  3;  0;18;0,97761194; 1;FALSE;2;1;2019-05-09;19; 5;2;2019;0;-297
Verlängerung des Bundeswehreinsatzes in Somalia (Atalanta 2018/2019);26. April 2018;AfD;Verteidigung;NA;NA;NA;NA;NA;NA; 76;  5;  0;11;0,93827160; 1;TRUE;2;1;2018-04-26;17; 4;2;2018;0;-675
Verlängerung des Bundeswehreinsatzes in Somalia (Atalanta 2018/2019);26. April 2018;CDU/CSU;Verteidigung;NA;NA;NA;NA;NA;NA;225;  0;  0;21;1,00000000; 1;FALSE;2;1;2018-04-26;17; 4;2;2018;0;-675
Verlängerung des Bundeswehreinsatzes in Somalia (Atalanta 2018/2019);26. April 2018;DIE LINKE;Verteidigung;NA;NA;NA;NA;NA;NA;  0; 60;  0; 9;0,00000000; 0;TRUE;2;1;2018-04-26;17; 4;2;2018;0;-675
Verlängerung des Bundeswehreinsatzes in Somalia (Atalanta 2018/2019);26. April 2018;FDP;Verteidigung;NA;NA;NA;NA;NA;NA; 75;  0;  0; 5;1,00000000; 1;TRUE;2;1;2018-04-26;17; 4;2;2018;0;-675
Verlängerung des Bundeswehreinsatzes in Somalia (Atalanta 2018/2019);26. April 2018;fraktionslos;Verteidigung;NA;NA;NA;NA;NA;NA;  2;  0;  0; 0;1,00000000; 1;TRUE;2;1;2018-04-26;17; 4;2;2018;0;-675
Verlängerung des Bundeswehreinsatzes in Somalia (Atalanta 2018/2019);26. April 2018;SPD;Verteidigung;NA;NA;NA;NA;NA;NA;132;  4;  0;17;0,97058824; 1;FALSE;2;1;2018-04-26;17; 4;2;2018;0;-675
Verlängerung des Bundeswehreinsatzes in Somalia (Atalanta 2020/2021);27. Mai 2020;AfD;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA; 68; 10;  5; 6;0,87179487; 1;TRUE;2;1;2020-05-27;22; 5;2;2020;1;87
Verlängerung des Bundeswehreinsatzes in Somalia (Atalanta 2020/2021);27. Mai 2020;CDU/CSU;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;233;  0;  0;13;1,00000000; 1;FALSE;2;1;2020-05-27;22; 5;2;2020;1;87
Verlängerung des Bundeswehreinsatzes in Somalia (Atalanta 2020/2021);27. Mai 2020;DIE LINKE;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;  0; 62;  0; 7;0,00000000; 0;TRUE;2;1;2020-05-27;22; 5;2;2020;1;87
Verlängerung des Bundeswehreinsatzes in Somalia (Atalanta 2020/2021);27. Mai 2020;FDP;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA; 73;  0;  1; 6;1,00000000; 1;TRUE;2;1;2020-05-27;22; 5;2;2020;1;87
Verlängerung des Bundeswehreinsatzes in Somalia (Atalanta 2020/2021);27. Mai 2020;SPD;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;139;  2;  0;11;0,98581560; 1;FALSE;2;1;2020-05-27;22; 5;2;2020;1;87
Verlängerung des Bundeswehreinsatzes in Somalia (Atalanta) 2019/2020;09. Mai 2019;AfD;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA; 74;  7;  1; 9;0,91358025; 1;TRUE;2;1;2019-05-09;19; 5;2;2019;0;-297
Verlängerung des Bundeswehreinsatzes in Somalia (Atalanta) 2019/2020;09. Mai 2019;CDU/CSU;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;228;  0;  0;18;1,00000000; 1;FALSE;2;1;2019-05-09;19; 5;2;2019;0;-297
Verlängerung des Bundeswehreinsatzes in Somalia (Atalanta) 2019/2020;09. Mai 2019;DIE LINKE;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;  0; 62;  0; 7;0,00000000; 0;TRUE;2;1;2019-05-09;19; 5;2;2019;0;-297
Verlängerung des Bundeswehreinsatzes in Somalia (Atalanta) 2019/2020;09. Mai 2019;FDP;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA; 71;  0;  0; 9;1,00000000; 1;TRUE;2;1;2019-05-09;19; 5;2;2019;0;-297
Verlängerung des Bundeswehreinsatzes in Somalia (Atalanta) 2019/2020;09. Mai 2019;SPD;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;133;  3;  0;16;0,97794118; 1;FALSE;2;1;2019-05-09;19; 5;2;2019;0;-297
"Verlängerung des Bundeswehreinsatzes in Südsudan (""Unmiss"")";21. März 2019;AfD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA; 73; 10;  0; 7;0,87951807; 1;TRUE;2;1;2019-03-21;12; 3;1;2019;0;-346
"Verlängerung des Bundeswehreinsatzes in Südsudan (""Unmiss"")";21. März 2019;CDU/CSU;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;227;  0;  0;19;1,00000000; 1;FALSE;2;1;2019-03-21;12; 3;1;2019;0;-346
"Verlängerung des Bundeswehreinsatzes in Südsudan (""Unmiss"")";21. März 2019;DIE GRÜNEN;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA; 61;  1;  0; 5;0,98387097; 1;TRUE;2;1;2019-03-21;12; 3;1;2019;0;-346
"Verlängerung des Bundeswehreinsatzes in Südsudan (""Unmiss"")";21. März 2019;DIE LINKE;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0; 61;  0; 3;0,00000000; 0;TRUE;2;1;2019-03-21;12; 3;1;2019;0;-346
"Verlängerung des Bundeswehreinsatzes in Südsudan (""Unmiss"")";21. März 2019;FDP;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA; 71;  0;  0; 8;1,00000000; 1;TRUE;2;1;2019-03-21;12; 3;1;2019;0;-346
"Verlängerung des Bundeswehreinsatzes in Südsudan (""Unmiss"")";21. März 2019;SPD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;145;  0;  0; 7;1,00000000; 1;FALSE;2;1;2019-03-21;12; 3;1;2019;0;-346
Verlängerung des Bundeswehreinsatzes vor der libanesischen Küste (UNIFIL 2020/2021);17. Juni 2020;AfD;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;  0; 79;  0; 7;0,00000000; 0;TRUE;2;1;2020-06-17;25; 6;2;2020;1;108
Verlängerung des Bundeswehreinsatzes vor der libanesischen Küste (UNIFIL 2020/2021);17. Juni 2020;CDU/CSU;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;233;  0;  0;13;1,00000000; 1;FALSE;2;1;2020-06-17;25; 6;2;2020;1;108
Verlängerung des Bundeswehreinsatzes vor der libanesischen Küste (UNIFIL 2020/2021);17. Juni 2020;DIE GRÜNEN;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA; 61;  2;  0; 2;0,96825397; 1;TRUE;2;1;2020-06-17;25; 6;2;2020;1;108
Verlängerung des Bundeswehreinsatzes vor der libanesischen Küste (UNIFIL 2020/2021);17. Juni 2020;DIE LINKE;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;  0; 63;  0; 6;0,00000000; 0;TRUE;2;1;2020-06-17;25; 6;2;2020;1;108
Verlängerung des Bundeswehreinsatzes vor der libanesischen Küste (UNIFIL 2020/2021);17. Juni 2020;FDP;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA; 77;  0;  0; 2;1,00000000; 1;TRUE;2;1;2020-06-17;25; 6;2;2020;1;108
Verlängerung des Bundeswehreinsatzes vor der libanesischen Küste (UNIFIL 2020/2021);17. Juni 2020;fraktionslos;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;  0;  2;  0; 3;0,00000000; 0;TRUE;2;1;2020-06-17;25; 6;2;2020;1;108
Verlängerung des Bundeswehreinsatzes vor der libanesischen Küste (UNIFIL 2020/2021);17. Juni 2020;SPD;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;144;  0;  0; 8;1,00000000; 1;FALSE;2;1;2020-06-17;25; 6;2;2020;1;108
